areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
amambay,2014-01-31,1,141141.217262268,5.02469705213669,7.75284430285552,20201001,10.9424588214987
amambay,2014-02-28,2,141141.217262268,13.6162580215074,85.5596885158781,20201001,120.759985857115
amambay,2014-03-31,3,141141.217262268,20.0601156398995,149.194113340534,20201001,210.574387652477
amambay,2014-04-30,4,141141.217262268,51.1878812880194,201.286411170775,20201001,284.098090909966
amambay,2014-05-31,5,141141.217262268,54.6465219155883,152.715073322287,20201001,215.543913430041
amambay,2014-06-30,6,141141.217262268,26.2856687695235,90.1057894242287,20201001,127.176408017132
amambay,2014-07-31,7,141141.217262268,8.30073750616531,189.709290604989,20201001,267.758002019495
amambay,2014-08-31,8,141141.217262268,7.60900938065153,48.3933076421456,20201001,68.3029034795985
amambay,2014-09-30,9,141141.217262268,6.91728125513776,59.3040403984228,20201001,83.7024445040411
amambay,2014-10-31,10,141141.217262268,2.12553076853901,21.9208381345971,20201001,30.9393377772617
amambay,2014-11-30,11,141141.217262268,1.00000003888011,48.4979850456531,20201001,68.4506464411075
amambay,2014-12-31,12,141141.217262268,1.4846476046072,12.9208909774191,20201001,18.2367028066599
amambay,2015-01-31,1,144565.467720032,5.02469705213669,7.75284430285552,20201001,11.2079356280289
amambay,2015-02-28,2,144565.467720032,13.6162580215074,85.5596885158781,20201001,123.689763882782
amambay,2015-03-31,3,144565.467720032,20.0601156398995,149.194113340534,20201001,215.683167761498
amambay,2015-04-30,4,144565.467720032,51.1878812880194,201.286411170775,20201001,290.990641765898
amambay,2015-05-31,5,144565.467720032,54.6465219155883,152.715073322287,20201001,220.773260027354
amambay,2015-06-30,6,144565.467720032,26.2856687695235,90.1057894242287,20201001,130.261855923963
amambay,2015-07-31,7,144565.467720032,8.30073750616531,189.709290604989,20201001,274.254123271458
amambay,2015-08-31,8,144565.467720032,7.60900938065153,48.3933076421456,20201001,69.9600115380618
amambay,2015-09-30,9,144565.467720032,6.91728125513776,59.3040403984228,20201001,85.7331633788567
amambay,2015-10-31,10,144565.467720032,2.12553076853901,21.9208381345971,20201001,31.6899621774314
amambay,2015-11-30,11,144565.467720032,1.00000003888011,48.4979850456531,20201001,70.1113389160395
amambay,2015-12-31,12,144565.467720032,1.4846476046072,12.9208909774191,20201001,18.6791464751014
amambay,2016-01-31,1,146883.233032227,5.02469705213669,7.75284430285552,20201001,11.387628363989
amambay,2016-02-29,2,146883.233032227,13.6162580215074,85.5596885158781,20201001,125.672836664425
amambay,2016-03-31,3,146883.233032227,20.0601156398995,149.194113340534,20201001,219.141137168341
